experiment_id,feature,k1,k2,dropout1,dropout2,batch_size,lr,test_acc,precision,recall,f1_score,final_train_loss,min_train_loss,training_time_sec,num_params,confusion_matrix_path,classification_report_path,learning_curve_path
84,MFCC,32,256,0.2,0.4,16,0.0001,68.36340206185567,0.8417150225660863,0.5010162601626016,0.40800311989453264,0.6065245606711887,0.6061479211822758,24.294811010360718,74818,Results/Tuning\cm_exp_84.csv,Results/Tuning\report_exp_84.csv,Results/Tuning\learning_curve_exp_84.csv
85,MFCC,32,256,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6236738891214938,0.6234404700833398,17.12170696258545,74818,Results/Tuning\cm_exp_85.csv,Results/Tuning\report_exp_85.csv,Results/Tuning\learning_curve_exp_85.csv
86,MFCC,32,256,0.2,0.4,32,0.001,72.55154639175258,0.6803047381182137,0.6705399601165823,0.6745831586035,0.5562704058917793,0.5518860378780881,16.544792652130127,74818,Results/Tuning\cm_exp_86.csv,Results/Tuning\report_exp_86.csv,Results/Tuning\learning_curve_exp_86.csv
87,MFCC,32,256,0.2,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6090441879388448,0.6066437523107271,16.375859260559082,74818,Results/Tuning\cm_exp_87.csv,Results/Tuning\report_exp_87.csv,Results/Tuning\learning_curve_exp_87.csv
88,MFCC,32,256,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6219880045742117,0.6219080084113664,13.758797407150269,74818,Results/Tuning\cm_exp_88.csv,Results/Tuning\report_exp_88.csv,Results/Tuning\learning_curve_exp_88.csv
89,MFCC,32,256,0.2,0.4,64,0.001,71.00515463917526,0.6690061763054465,0.5808022702868538,0.5735795142323332,0.570011398805085,0.570011398805085,13.801110029220581,74818,Results/Tuning\cm_exp_89.csv,Results/Tuning\report_exp_89.csv,Results/Tuning\learning_curve_exp_89.csv
90,MFCC,32,256,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6113869137661432,0.6109250924920523,13.959521532058716,74818,Results/Tuning\cm_exp_90.csv,Results/Tuning\report_exp_90.csv,Results/Tuning\learning_curve_exp_90.csv
91,MFCC,32,256,0.3,0.3,16,0.01,68.68556701030928,0.6768796175575836,0.5093649332719742,0.4298516939543744,0.597400730541405,0.595035386602407,24.128310918807983,74818,Results/Tuning\cm_exp_91.csv,Results/Tuning\report_exp_91.csv,Results/Tuning\learning_curve_exp_91.csv
92,MFCC,32,256,0.3,0.3,16,0.001,73.84020618556701,0.738613540654357,0.6129927903052615,0.6144462719298246,0.5296064952847758,0.5296064952847758,23.924843072891235,74818,Results/Tuning\cm_exp_92.csv,Results/Tuning\report_exp_92.csv,Results/Tuning\learning_curve_exp_92.csv
93,MFCC,32,256,0.3,0.3,16,0.0001,68.36340206185567,0.8417150225660863,0.5010162601626016,0.40800311989453264,0.6054906481649818,0.6054906481649818,24.22622299194336,74818,Results/Tuning\cm_exp_93.csv,Results/Tuning\report_exp_93.csv,Results/Tuning\learning_curve_exp_93.csv
94,MFCC,32,256,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6235049838955338,0.6235034261200879,16.757238388061523,74818,Results/Tuning\cm_exp_94.csv,Results/Tuning\report_exp_94.csv,Results/Tuning\learning_curve_exp_94.csv
95,MFCC,32,256,0.3,0.3,32,0.001,73.00257731958763,0.7059932638513382,0.6117617732781101,0.6147361548619796,0.5477629937030174,0.5477629937030174,17.234323978424072,74818,Results/Tuning\cm_exp_95.csv,Results/Tuning\report_exp_95.csv,Results/Tuning\learning_curve_exp_95.csv
96,MFCC,32,256,0.3,0.3,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6089339787895615,0.6083630036663364,16.871020793914795,74818,Results/Tuning\cm_exp_96.csv,Results/Tuning\report_exp_96.csv,Results/Tuning\learning_curve_exp_96.csv
97,MFCC,32,256,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6301687443128197,0.6220165702604479,13.987278461456299,74818,Results/Tuning\cm_exp_97.csv,Results/Tuning\report_exp_97.csv,Results/Tuning\learning_curve_exp_97.csv
98,MFCC,32,256,0.3,0.3,64,0.001,70.61855670103093,0.652328670978092,0.5932198189906428,0.5939336075205641,0.584212113452214,0.5786880331654702,13.865678548812866,74818,Results/Tuning\cm_exp_98.csv,Results/Tuning\report_exp_98.csv,Results/Tuning\learning_curve_exp_98.csv
99,MFCC,32,256,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6169304232443532,0.611632421132057,13.724273681640625,74818,Results/Tuning\cm_exp_99.csv,Results/Tuning\report_exp_99.csv,Results/Tuning\learning_curve_exp_99.csv
100,MFCC,32,256,0.3,0.4,16,0.01,68.75,0.6197418512121133,0.5267180549163982,0.47957019877027784,0.6056323338168746,0.6056323338168746,23.36175274848938,74818,Results/Tuning\cm_exp_100.csv,Results/Tuning\report_exp_100.csv,Results/Tuning\learning_curve_exp_100.csv
101,MFCC,32,256,0.3,0.4,16,0.001,72.10051546391753,0.7024076380240765,0.588821138211382,0.5819961571930715,0.5477958759318199,0.5477958759318199,23.75313425064087,74818,Results/Tuning\cm_exp_101.csv,Results/Tuning\report_exp_101.csv,Results/Tuning\learning_curve_exp_101.csv
102,MFCC,32,256,0.3,0.4,16,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6033107299145645,0.6033107299145645,23.72547221183777,74818,Results/Tuning\cm_exp_102.csv,Results/Tuning\report_exp_102.csv,Results/Tuning\learning_curve_exp_102.csv
103,MFCC,32,256,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6259454638571352,0.6227869913384722,16.702436685562134,74818,Results/Tuning\cm_exp_103.csv,Results/Tuning\report_exp_103.csv,Results/Tuning\learning_curve_exp_103.csv
104,MFCC,32,256,0.3,0.4,32,0.001,72.80927835051546,0.6827316772154537,0.6680702561742599,0.6736291751630001,0.5611053532845265,0.5611053532845265,16.842700719833374,74818,Results/Tuning\cm_exp_104.csv,Results/Tuning\report_exp_104.csv,Results/Tuning\learning_curve_exp_104.csv
105,MFCC,32,256,0.3,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6074911826365703,0.6074911826365703,16.771026134490967,74818,Results/Tuning\cm_exp_105.csv,Results/Tuning\report_exp_105.csv,Results/Tuning\learning_curve_exp_105.csv
106,MFCC,32,256,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6265600496722806,0.6218078927968138,13.815442562103271,74818,Results/Tuning\cm_exp_106.csv,Results/Tuning\report_exp_106.csv,Results/Tuning\learning_curve_exp_106.csv
107,MFCC,32,256,0.3,0.4,64,0.001,70.74742268041237,0.6688066396672903,0.5712916091425065,0.5582671932794182,0.5817912852251401,0.5757699695325667,13.972957372665405,74818,Results/Tuning\cm_exp_107.csv,Results/Tuning\report_exp_107.csv,Results/Tuning\learning_curve_exp_107.csv
108,MFCC,32,256,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6119808157285055,0.6119808157285055,13.72160291671753,74818,Results/Tuning\cm_exp_108.csv,Results/Tuning\report_exp_108.csv,Results/Tuning\learning_curve_exp_108.csv
109,MFCC,64,64,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.625469332222693,0.623807761808075,24.829838514328003,37698,Results/Tuning\cm_exp_109.csv,Results/Tuning\report_exp_109.csv,Results/Tuning\learning_curve_exp_109.csv
110,MFCC,64,64,0.2,0.3,16,0.001,71.32731958762886,0.6614098774819411,0.6261811627550238,0.6332389666073489,0.5541964054592257,0.5541964054592257,24.57830286026001,37698,Results/Tuning\cm_exp_110.csv,Results/Tuning\report_exp_110.csv,Results/Tuning\learning_curve_exp_110.csv
111,MFCC,64,64,0.2,0.3,16,0.0001,68.36340206185567,0.6277854831252889,0.5026499463107839,0.4137741894537636,0.6014441103954625,0.6014441103954625,23.512621641159058,37698,Results/Tuning\cm_exp_111.csv,Results/Tuning\report_exp_111.csv,Results/Tuning\learning_curve_exp_111.csv
112,MFCC,64,64,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6255247834566477,0.6234270832023106,16.763181686401367,37698,Results/Tuning\cm_exp_112.csv,Results/Tuning\report_exp_112.csv,Results/Tuning\learning_curve_exp_112.csv
113,MFCC,64,64,0.2,0.3,32,0.001,70.8118556701031,0.6766967745826862,0.5674068108605614,0.5505168005738605,0.5671599336572596,0.5658046529099748,16.62176251411438,37698,Results/Tuning\cm_exp_113.csv,Results/Tuning\report_exp_113.csv,Results/Tuning\learning_curve_exp_113.csv
114,MFCC,64,64,0.2,0.3,32,0.0001,68.36340206185567,0.8417150225660863,0.5010162601626016,0.40800311989453264,0.6064660834299551,0.6064660834299551,16.92318558692932,37698,Results/Tuning\cm_exp_114.csv,Results/Tuning\report_exp_114.csv,Results/Tuning\learning_curve_exp_114.csv
115,MFCC,64,64,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.622456560532252,0.6219455340216237,12.975587368011475,37698,Results/Tuning\cm_exp_115.csv,Results/Tuning\report_exp_115.csv,Results/Tuning\learning_curve_exp_115.csv
116,MFCC,64,64,0.2,0.3,64,0.001,70.2963917525773,0.6760631245351356,0.5521974229176254,0.5231760185805351,0.5829352284631422,0.581681058291466,13.038825511932373,37698,Results/Tuning\cm_exp_116.csv,Results/Tuning\report_exp_116.csv,Results/Tuning\learning_curve_exp_116.csv
117,MFCC,64,64,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6144986940968421,0.6144986940968421,13.198442935943604,37698,Results/Tuning\cm_exp_117.csv,Results/Tuning\report_exp_117.csv,Results/Tuning\learning_curve_exp_117.csv
118,MFCC,64,64,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6247024607206102,0.6241810992158202,24.261886835098267,37698,Results/Tuning\cm_exp_118.csv,Results/Tuning\report_exp_118.csv,Results/Tuning\learning_curve_exp_118.csv
119,MFCC,64,64,0.2,0.4,16,0.001,70.74742268041237,0.6682112068965518,0.5718361711919006,0.5592630030324564,0.5638679965401729,0.5638679965401729,24.357701778411865,37698,Results/Tuning\cm_exp_119.csv,Results/Tuning\report_exp_119.csv,Results/Tuning\learning_curve_exp_119.csv
120,MFCC,64,64,0.2,0.4,16,0.0001,69.3298969072165,0.6965608465608466,0.522794907194355,0.4600965867234182,0.6019799924155238,0.6019799924155238,24.712502479553223,37698,Results/Tuning\cm_exp_120.csv,Results/Tuning\report_exp_120.csv,Results/Tuning\learning_curve_exp_120.csv
121,MFCC,64,64,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6272478160020467,0.6231553622194239,17.201502561569214,37698,Results/Tuning\cm_exp_121.csv,Results/Tuning\report_exp_121.csv,Results/Tuning\learning_curve_exp_121.csv
122,MFCC,64,64,0.2,0.4,32,0.001,69.78092783505154,0.715650331989083,0.5304532903819604,0.4750490955103301,0.5544935056486645,0.5544935056486645,17.311904907226562,37698,Results/Tuning\cm_exp_122.csv,Results/Tuning\report_exp_122.csv,Results/Tuning\learning_curve_exp_122.csv
123,MFCC,64,64,0.2,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6086037199239474,0.6060203623127293,17.112526893615723,37698,Results/Tuning\cm_exp_123.csv,Results/Tuning\report_exp_123.csv,Results/Tuning\learning_curve_exp_123.csv
124,MFCC,64,64,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6261667763033221,0.6220776941827548,13.105475664138794,37698,Results/Tuning\cm_exp_124.csv,Results/Tuning\report_exp_124.csv,Results/Tuning\learning_curve_exp_124.csv
125,MFCC,64,64,0.2,0.4,64,0.001,69.45876288659794,0.648352450164901,0.5389860408038043,0.501440820630708,0.5789460299476501,0.5789460299476501,13.261212348937988,37698,Results/Tuning\cm_exp_125.csv,Results/Tuning\report_exp_125.csv,Results/Tuning\learning_curve_exp_125.csv
126,MFCC,64,64,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6104865221567052,0.6104865221567052,12.979333877563477,37698,Results/Tuning\cm_exp_126.csv,Results/Tuning\report_exp_126.csv,Results/Tuning\learning_curve_exp_126.csv
127,MFCC,64,64,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6244501900382158,0.6241481274285614,23.52660298347473,37698,Results/Tuning\cm_exp_127.csv,Results/Tuning\report_exp_127.csv,Results/Tuning\learning_curve_exp_127.csv
128,MFCC,64,64,0.3,0.3,16,0.001,71.64948453608247,0.6917577049471534,0.5827964411719588,0.5738126443237845,0.561922847497754,0.561922847497754,23.739174842834473,37698,Results/Tuning\cm_exp_128.csv,Results/Tuning\report_exp_128.csv,Results/Tuning\learning_curve_exp_128.csv
129,MFCC,64,64,0.3,0.3,16,0.0001,68.29896907216495,0.5916129032258064,0.500544562049394,0.40777141793475735,0.6015930180627156,0.6015930180627156,24.175894260406494,37698,Results/Tuning\cm_exp_129.csv,Results/Tuning\report_exp_129.csv,Results/Tuning\learning_curve_exp_129.csv
130,MFCC,64,64,0.3,0.3,32,0.01,68.55670103092784,0.6087218045112782,0.5443626323055684,0.5219310205524416,0.5974712173681002,0.5955449684246167,17.42930579185486,37698,Results/Tuning\cm_exp_130.csv,Results/Tuning\report_exp_130.csv,Results/Tuning\learning_curve_exp_130.csv
131,MFCC,64,64,0.3,0.3,32,0.001,70.42525773195877,0.7146026100567766,0.5444278263537352,0.5034153924442415,0.5718789952832299,0.5718789952832299,16.36454725265503,37698,Results/Tuning\cm_exp_131.csv,Results/Tuning\report_exp_131.csv,Results/Tuning\learning_curve_exp_131.csv
132,MFCC,64,64,0.3,0.3,32,0.0001,68.49226804123711,0.6428757319453481,0.5063161527841693,0.42360438649055693,0.6052208692640871,0.6052208692640871,17.172878742218018,37698,Results/Tuning\cm_exp_132.csv,Results/Tuning\report_exp_132.csv,Results/Tuning\learning_curve_exp_132.csv
133,MFCC,64,64,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6224276811204931,0.6219241673587471,13.235809803009033,37698,Results/Tuning\cm_exp_133.csv,Results/Tuning\report_exp_133.csv,Results/Tuning\learning_curve_exp_133.csv
134,MFCC,64,64,0.3,0.3,64,0.001,69.6520618556701,0.6342246851680814,0.5877780334407118,0.5885627060375003,0.5870855338470911,0.5870855338470911,13.189648628234863,37698,Results/Tuning\cm_exp_134.csv,Results/Tuning\report_exp_134.csv,Results/Tuning\learning_curve_exp_134.csv
135,MFCC,64,64,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6188320799540448,0.6130652036718143,13.458377838134766,37698,Results/Tuning\cm_exp_135.csv,Results/Tuning\report_exp_135.csv,Results/Tuning\learning_curve_exp_135.csv
136,MFCC,64,64,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6253142754236857,0.6241843714946653,24.315138339996338,37698,Results/Tuning\cm_exp_136.csv,Results/Tuning\report_exp_136.csv,Results/Tuning\learning_curve_exp_136.csv
137,MFCC,64,64,0.3,0.4,16,0.001,70.8118556701031,0.6854614347403096,0.5625057524160147,0.5407069153053925,0.554574577385171,0.554574577385171,23.31028723716736,37698,Results/Tuning\cm_exp_137.csv,Results/Tuning\report_exp_137.csv,Results/Tuning\learning_curve_exp_137.csv
138,MFCC,64,64,0.3,0.4,16,0.0001,68.49226804123711,0.6995376791493296,0.504137904586593,0.41616207462910465,0.6038251754229631,0.6038251754229631,23.438286542892456,37698,Results/Tuning\cm_exp_138.csv,Results/Tuning\report_exp_138.csv,Results/Tuning\learning_curve_exp_138.csv
139,MFCC,64,64,0.3,0.4,32,0.01,69.84536082474226,0.6738510038161607,0.5401825433348673,0.49984437619644406,0.5761092981776675,0.5761092981776675,16.654035806655884,37698,Results/Tuning\cm_exp_139.csv,Results/Tuning\report_exp_139.csv,Results/Tuning\learning_curve_exp_139.csv
140,MFCC,64,64,0.3,0.4,32,0.001,71.06958762886599,0.6580756013745704,0.6112248811167357,0.6165566984328219,0.5691411024815327,0.5691411024815327,17.09878969192505,37698,Results/Tuning\cm_exp_140.csv,Results/Tuning\report_exp_140.csv,Results/Tuning\learning_curve_exp_140.csv
141,MFCC,64,64,0.3,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6119844306159664,0.6099750865150142,16.908080101013184,37698,Results/Tuning\cm_exp_141.csv,Results/Tuning\report_exp_141.csv,Results/Tuning\learning_curve_exp_141.csv
142,MFCC,64,64,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6225900092432576,0.6219113888919995,12.959309101104736,37698,Results/Tuning\cm_exp_142.csv,Results/Tuning\report_exp_142.csv,Results/Tuning\learning_curve_exp_142.csv
143,MFCC,64,64,0.3,0.4,64,0.001,68.36340206185567,0.6193487490755989,0.5968591808559596,0.6007910501321473,0.5904121443789493,0.5893673422516034,13.016210794448853,37698,Results/Tuning\cm_exp_143.csv,Results/Tuning\report_exp_143.csv,Results/Tuning\learning_curve_exp_143.csv
144,MFCC,64,64,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6163229641094002,0.6111489620900923,13.173973560333252,37698,Results/Tuning\cm_exp_144.csv,Results/Tuning\report_exp_144.csv,Results/Tuning\learning_curve_exp_144.csv
145,MFCC,64,128,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6239235052248326,0.6239235052248326,24.10034680366516,74754,Results/Tuning\cm_exp_145.csv,Results/Tuning\report_exp_145.csv,Results/Tuning\learning_curve_exp_145.csv
146,MFCC,64,128,0.2,0.3,16,0.001,75.38659793814433,0.7282750938213123,0.6618883264304342,0.6745988359711693,0.5271524039064319,0.5271524039064319,24.538378715515137,74754,Results/Tuning\cm_exp_146.csv,Results/Tuning\report_exp_146.csv,Results/Tuning\learning_curve_exp_146.csv
147,MFCC,64,128,0.2,0.3,16,0.0001,69.78092783505154,0.6489598010774968,0.5516912103083295,0.5267969692143166,0.5925902262289673,0.5919686933843101,24.853705883026123,74754,Results/Tuning\cm_exp_147.csv,Results/Tuning\report_exp_147.csv,Results/Tuning\learning_curve_exp_147.csv
148,MFCC,64,128,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6281943237459338,0.6234390822616783,17.039737224578857,74754,Results/Tuning\cm_exp_148.csv,Results/Tuning\report_exp_148.csv,Results/Tuning\learning_curve_exp_148.csv
149,MFCC,64,128,0.2,0.3,32,0.001,72.68041237113401,0.6811125610168672,0.6437106918238994,0.6524112868295672,0.55169797362508,0.55169797362508,17.080297708511353,74754,Results/Tuning\cm_exp_149.csv,Results/Tuning\report_exp_149.csv,Results/Tuning\learning_curve_exp_149.csv
150,MFCC,64,128,0.2,0.3,32,0.0001,68.36340206185567,0.6751667742629653,0.5015608222119957,0.4099430487318567,0.6016217513664349,0.6016217513664349,16.393938541412354,74754,Results/Tuning\cm_exp_150.csv,Results/Tuning\report_exp_150.csv,Results/Tuning\learning_curve_exp_150.csv
151,MFCC,64,128,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6262442325392077,0.6216710902029469,13.143918752670288,74754,Results/Tuning\cm_exp_151.csv,Results/Tuning\report_exp_151.csv,Results/Tuning\learning_curve_exp_151.csv
152,MFCC,64,128,0.2,0.3,64,0.001,70.03865979381443,0.6575355712114933,0.5546671268599479,0.5308328159587574,0.5742291596628004,0.5742291596628004,13.529345512390137,74754,Results/Tuning\cm_exp_152.csv,Results/Tuning\report_exp_152.csv,Results/Tuning\learning_curve_exp_152.csv
153,MFCC,64,128,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6076176477375851,0.6076176477375851,13.326116800308228,74754,Results/Tuning\cm_exp_153.csv,Results/Tuning\report_exp_153.csv,Results/Tuning\learning_curve_exp_153.csv
154,MFCC,64,128,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6242550035640799,0.6242550035640799,24.1570565700531,74754,Results/Tuning\cm_exp_154.csv,Results/Tuning\report_exp_154.csv,Results/Tuning\learning_curve_exp_154.csv
155,MFCC,64,128,0.2,0.4,16,0.001,71.06958762886599,0.7251952659995238,0.5562241141279337,0.5246158747440928,0.5440349977837022,0.5440349977837022,23.927714347839355,74754,Results/Tuning\cm_exp_155.csv,Results/Tuning\report_exp_155.csv,Results/Tuning\learning_curve_exp_155.csv
156,MFCC,64,128,0.2,0.4,16,0.0001,69.0721649484536,0.6747201557394147,0.5192744285933425,0.45392971808066146,0.5937873318104886,0.5937873318104886,24.26406168937683,74754,Results/Tuning\cm_exp_156.csv,Results/Tuning\report_exp_156.csv,Results/Tuning\learning_curve_exp_156.csv
157,MFCC,64,128,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.623774192139909,0.6232521646731609,16.97292947769165,74754,Results/Tuning\cm_exp_157.csv,Results/Tuning\report_exp_157.csv,Results/Tuning\learning_curve_exp_157.csv
158,MFCC,64,128,0.2,0.4,32,0.001,72.6159793814433,0.6825463217465895,0.6318031906734162,0.6400787286856053,0.5568851092377225,0.5568851092377225,16.668018102645874,74754,Results/Tuning\cm_exp_158.csv,Results/Tuning\report_exp_158.csv,Results/Tuning\learning_curve_exp_158.csv
159,MFCC,64,128,0.2,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6058993392699473,0.6049400286094563,17.254836320877075,74754,Results/Tuning\cm_exp_159.csv,Results/Tuning\report_exp_159.csv,Results/Tuning\learning_curve_exp_159.csv
160,MFCC,64,128,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6301334038857491,0.6220920691567082,13.416669130325317,74754,Results/Tuning\cm_exp_160.csv,Results/Tuning\report_exp_160.csv,Results/Tuning\learning_curve_exp_160.csv
161,MFCC,64,128,0.2,0.4,64,0.001,69.13659793814433,0.6886053300687447,0.519201564657156,0.4526032727109395,0.5944570530486363,0.5908542621520257,13.473337411880493,74754,Results/Tuning\cm_exp_161.csv,Results/Tuning\report_exp_161.csv,Results/Tuning\learning_curve_exp_161.csv
162,MFCC,64,128,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.607540326733743,0.607540326733743,13.399787664413452,74754,Results/Tuning\cm_exp_162.csv,Results/Tuning\report_exp_162.csv,Results/Tuning\learning_curve_exp_162.csv
163,MFCC,64,128,0.3,0.3,16,0.01,68.55670103092784,0.6761904761904762,0.5062432888479829,0.422026862026862,0.6064942702852937,0.6064942702852937,23.52578330039978,74754,Results/Tuning\cm_exp_163.csv,Results/Tuning\report_exp_163.csv,Results/Tuning\learning_curve_exp_163.csv
164,MFCC,64,128,0.3,0.3,16,0.001,73.13144329896907,0.6903847923541089,0.638844147875441,0.6480168642813672,0.5388819537350156,0.5388819537350156,23.5173819065094,74754,Results/Tuning\cm_exp_164.csv,Results/Tuning\report_exp_164.csv,Results/Tuning\learning_curve_exp_164.csv
165,MFCC,64,128,0.3,0.3,16,0.0001,69.71649484536083,0.680275883938481,0.5348826507132995,0.48798292902066487,0.5967622274144232,0.5967622274144232,23.557057857513428,74754,Results/Tuning\cm_exp_165.csv,Results/Tuning\report_exp_165.csv,Results/Tuning\learning_curve_exp_165.csv
166,MFCC,64,128,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6254828222700067,0.6234924071543926,16.608054399490356,74754,Results/Tuning\cm_exp_166.csv,Results/Tuning\report_exp_166.csv,Results/Tuning\learning_curve_exp_166.csv
167,MFCC,64,128,0.3,0.3,32,0.001,69.9742268041237,0.6906156156156156,0.538947691363706,0.49514714915954655,0.5549266546964645,0.5549266546964645,17.195550441741943,74754,Results/Tuning\cm_exp_167.csv,Results/Tuning\report_exp_167.csv,Results/Tuning\learning_curve_exp_167.csv
168,MFCC,64,128,0.3,0.3,32,0.0001,69.00773195876289,0.6503572781544329,0.5220701027764995,0.46318160996905705,0.6071019731663369,0.6055502293883144,16.70241641998291,74754,Results/Tuning\cm_exp_168.csv,Results/Tuning\report_exp_168.csv,Results/Tuning\learning_curve_exp_168.csv
169,MFCC,64,128,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6226415262427382,0.6218747823469101,13.385899782180786,74754,Results/Tuning\cm_exp_169.csv,Results/Tuning\report_exp_169.csv,Results/Tuning\learning_curve_exp_169.csv
